time,Reflect: Red,Reflect: IR
3.4419615268707275,1705151,1990334
3.4804635047912598,1705157,1990308
3.521300792694092,1705213,1990296
3.5604960918426514,1705210,1990292
3.6025466918945312,1705226,1990273
3.640887498855591,1705201,1990283
3.6815059185028076,1705199,1990323
3.7219722270965576,1705187,1990242
3.762542963027954,1705155,1990237
3.8009450435638428,1705194,1990266
3.8414220809936523,1705199,1990232
3.8819055557250977,1705204,1990175
3.921846628189087,1705150,1990120
3.960505485534668,1705195,1990248
4.0009496212005615,1705198,1990257
4.040086984634399,1705212,1990250
4.080435752868652,1705144,1990270
4.120900869369507,1705191,1990262
4.161423921585083,1705192,1990225
4.201965808868408,1705199,1990257
4.240291118621826,1705172,1990238
4.280757188796997,1705225,1990182
4.321252822875977,1705220,1990207
4.361983299255371,1705199,1990284
4.400478363037109,1705184,1990266
4.441559314727783,1705212,1990252
4.479749441146851,1705208,1990222
4.5205676555633545,1705186,1990263
4.559678077697754,1705191,1990264
4.601822376251221,1705227,1990259
4.640366077423096,1705207,1990330
4.67940092086792,1705252,1990276
4.718891859054565,1705205,1990265
4.759705305099487,1705167,1990260
4.8019726276397705,1705233,1990216
4.840288877487183,1705222,1990163
4.880743741989136,1705211,1990078
4.921570062637329,1705210,1990130
4.960536956787109,1705215,1990172
5.000502109527588,1705244,1990169
5.039727449417114,1705257,1990199
5.080691576004028,1705235,1990171
5.121121168136597,1705190,1990168
5.161749839782715,1705242,1990164
5.200207710266113,1705288,1990137
5.24064302444458,1705284,1990124
5.281126976013184,1705244,1990172
5.321553468704224,1705230,1990220
5.361168622970581,1705282,1990257
5.399837970733643,1705262,1990260
5.4410154819488525,1705231,1990337
5.480561256408691,1705258,1990270
5.5197649002075195,1705300,1990303
5.558874130249023,1705288,1990322
5.599679946899414,1705269,1990381
5.640153646469116,1705310,1990333
5.6807262897491455,1705237,1990309
5.721216917037964,1705262,1990318
5.759587526321411,1705274,1990295
5.80005407333374,1705327,1990206
5.84051513671875,1705309,1990213
5.880955219268799,1705365,1990235
5.921463966369629,1705341,1990215
5.961583614349365,1705321,1990246
5.999341249465942,1705338,1990264
6.04022216796875,1705309,1990268
6.079776763916016,1705334,1990331
6.120224475860596,1705340,1990302
6.160844326019287,1705348,1990328
6.199281215667725,1705358,1990324
6.239761590957642,1705403,1990390
6.280257940292358,1705402,1990414
6.320730447769165,1705400,1990415
6.359826326370239,1705378,1990470
6.400404453277588,1705355,1990501
6.44099497795105,1705370,1990505
6.480136156082153,1705395,1990464
6.518429756164551,1705390,1990444
6.5592803955078125,1705356,1990413
6.600285053253174,1705299,1990435
6.640737771987915,1705308,1990419
6.679228067398071,1705320,1990382
6.719702482223511,1705302,1990322
6.760209321975708,1705299,1990307
