time,Reflect: Red,Reflect: IR
3.2722034454345703,315007,324980
3.312678813934326,315022,324995
3.35103702545166,315017,325002
3.3915247917175293,315025,325013
3.4320149421691895,315023,325021
3.4725022315979004,315022,325010
3.5108375549316406,315019,325012
3.551306962966919,315020,325002
3.591758966445923,315028,325030
3.6322364807128906,315027,325030
3.6705708503723145,315043,325063
3.7110795974731445,315037,325062
3.751591205596924,315061,325087
3.792064666748047,315045,325089
3.830432891845703,315067,325108
3.8708784580230713,315067,325116
3.911310911178589,315075,325130
3.951793670654297,315077,325137
3.992269277572632,315091,325144
4.029939413070679,315064,325101
4.070787191390991,315029,325049
4.1099114418029785,315013,324997
4.150735378265381,315022,324997
4.191196918487549,315039,325014
4.231700897216797,315039,325016
4.270058631896973,315050,325038
4.310562372207642,315050,325029
4.3511152267456055,315063,325045
4.391592025756836,315058,325040
4.429953336715698,315070,325054
4.470405578613281,315059,325052
4.510890007019043,315066,325061
4.5514185428619385,315068,325067
4.591887712478638,315082,325083
4.630231142044067,315077,325076
4.67070746421814,315083,325084
4.711179256439209,315077,325092
4.751707077026367,315084,325093
4.790065765380859,315089,325111
4.83055305480957,315085,325105
4.871028661727905,315092,325121
4.91151237487793,315086,325110
4.949940204620361,315082,325086
4.990489482879639,315044,325006
5.02928900718689,315038,324999
5.070172548294067,315046,325000
5.109298229217529,315048,325002
5.1512062549591064,315053,325008
5.18955397605896,315067,325027
5.230205535888672,315048,325007
5.270666122436523,315060,325022
5.311125993728638,315053,325016
5.349498748779297,315072,325039
5.389945983886719,315071,325035
5.430401563644409,315092,325061
5.470844984054565,315087,325070
5.511314630508423,315091,325064
5.549711465835571,315094,325072
5.590240240097046,315091,325077
5.6306562423706055,315094,325078
5.671077251434326,315088,325079
5.709389925003052,315092,325102
5.74990439414978,315097,325112
5.790362596511841,315107,325130
5.830833435058594,315105,325122
5.869174957275391,315083,325072
5.9096174240112305,315062,325013
5.950145959854126,315076,325012
5.990628242492676,315078,325008
6.029133558273315,315083,325025
6.069837808609009,315061,324992
6.110265493392944,315079,325028
6.1507368087768555,315075,325030
6.189055681228638,315088,325039
6.229524850845337,315091,325036
6.270026445388794,315098,325057
6.3104636669158936,315101,325063
6.350929021835327,315110,325074
6.389312267303467,315107,325070
6.429792881011963,315105,325070
6.470229148864746,315107,325078
6.510745286941528,315106,325071
6.5491602420806885,315113,325093
6.589692115783691,315129,325115
6.630184173583984,315121,325110
6.67063570022583,315125,325119
6.7089684009552,315128,325130
6.749484300613403,315117,325112
6.789962291717529,315103,325069
